,customer_unique_id,segment,review_score,review_comment_title,review_comment_message
14756,61d6eaa71eb1a2243e511679e1818b91,Potential Loyalist,1,NÃO RECOMENDO,"O PRODUTO QUE PEDI NÃO CORRRESPONDE AO QUE FOI ENTREGUE, TOTALMENTE DIFERENTE."
13896,420f8f6bb49a30d3c359aa5cc905288c,Potential Loyalist,1,Horrivel,Não sei como nos dias atuais ainda existem lojas assim. O prazo de entrega já é muito extenso. E o maior problema de todos: o item não foi entregue!
13929,3058f602e8fc1b30ab963bef876e3eca,Potential Loyalist,1,Produto errado,"Mais responsabilidade com os clientes quanto origem do produto,qualidade,certeza de que o produto entregue é de acordo com o pedido "
13937,7b63dc606147754731a3024c85f6edba,Potential Loyalist,1,Péssimo o retorno ,Solicito o cancelamento.
13938,6a9501d542243cbdd043c91a66795279,Potential Loyalist,2,Achei estranha a embalage,"Recebi o produto numa embalagem de papel, geralmente esses relógios vem numa embalagem de materiais duro etc, fiquei com medo de ser falsificado. "
13973,d843c40bc99833fc73018f635420b8bb,Potential Loyalist,1,Não é original ,"O produto é bom, porem é vendido como se fosse da Sony (original) mas na verdade não é original e sim uma réplica. "
13984,2d53a06bc53cb76c5744e1659361aaf2,Potential Loyalist,1,REPROVACAO DO PRODUTO,"A entrega foi feita corretamente, dentro do prazo. Mas a qualidade do produto nao eh das melhores.."
14030,be03685420bb977861dda08f4b4088b3,Potential Loyalist,2,Mesa com cavaletes ,"Demora absurda para entrega, dentro do prazo especificado por eles, mas ainda sim muito demorado!"
13694,1a9725a6faddf68070a71a25bf695a39,Potential Loyalist,2,nao recebemos....,"Não recebemos ainda como dar opiniao ou avaliar?
Com prazo para responder se recebemos ou nao?"
13697,f02718b711fcef6de51bd38c643a236e,Potential Loyalist,1,Veio faltando mercadoria,"Essa semana recebi o produto, mas não veio completo, veio apenas 1 frasco , sendo que no anúncio dizia 3 frascos. Aguardo posição da empresa. Porque até agora não tive nenhum e já entrei em contato"
13740,f42015042a0a93d1e860d63a5cc2fbcb,Potential Loyalist,2,Bonito.,"Um relogio Bonito, más sò pode ser usado o mínimo possível pois lavei as mãos e ele encheu de água. "
13743,031cbbcf2be8c834d2d5d25d3ee49926,Potential Loyalist,1,Relógio ruim,Propaganda enganosa lá na descrição diz que o relógio é isso e aquilo que é bom e tal mas na verdade não é nada disso além de tudo a cor que eu pedi foi dourado e veio uma cor que não é Dourado.
13819,a8a049e8e48d57264919233b49f5367f,Potential Loyalist,1,produto com defeito,"comprei dois cartuchos de impressora que vieram embolorados, e falsificados.
e agora?"
14291,8aceaff31bf558470ed6433f264633aa,Potential Loyalist,1,Comprei 02 e só recebi 01,Comprei 02 balanças e só recebi 01. Mandei mensagem e nada até agora.
14103,c1e46a3c0e43e74dc1a0704323c2ee3d,Potential Loyalist,1,Produto faltando,"Boa tarde !
Comprei tres produtos so chegou dois, por isso nao tem como eu responder que meu produto chegou. Por favor resolvam isso."
14156,8e29799c4ba7191b201ee13f4acece91,Potential Loyalist,2,Regular,"Não gostei. Muito fina. Não é cara, mas por esse preço compro uma melhor."
14158,24a305ebd4a90674972ca0db342eccd7,Potential Loyalist,1,Entrega Danificada,"Produto chegou danificado, com rachadura no corpo da fonte, entretanto funcional.
Mas o fato do produto chegar dessa forma, demonstra que o vendedor nao tomou os devidos cuidados no envio."
12610,37aa16c68f12a40642fb9f2cb2555db9,Potential Loyalist,2,bom,não usei o produto não mas parece bom
11046,176c21456fab655afee57b3ea9799f47,Potential Loyalist,1,Produto incorreto,Produto diferente do anunciado 
10753,f74c8f68bd37ba2c2e6e0f5ed1918a46,Potential Loyalist,1,nao recomendo ,ainda não obtive resposta do porquê do atraso
10806,43e153a2e8f22e54e3c59a6555bce16d,Potential Loyalist,1,Erro na entrega,Recebi produto errado e não consigo retorno da loja! Continuo sem meu produto!
11072,ec1a0d4260a3e573def909c95c1dc0c5,Potential Loyalist,1,Horrivel,Recebi um produto diferente do qual eu pedi
11314,c8ebb17d3f42219f10a9985722d16906,Potential Loyalist,2,Incompleto,"Veio só as cortinas, não chegou o jogo de lençol"
11365,c489e88397e376f0e402e81e34c5c40d,Potential Loyalist,1,Cor do produto errada ,"Muita falta de atenção, pedi as toalhas pretas e vieram brancas. "
11273,5224b7a19a39296f9ac2a9b492d08290,Potential Loyalist,1,Passou o prazo de entrega,Já passou o prazo de entrega e ainda não recebi o produto.
11143,31c8bea35443dd560ea09d74e7970583,Potential Loyalist,2,Produto não entregue,Gostaria de informações sobre a não entrega do produto.
11239,68404858b74fd9d52b315241733570c9,Potential Loyalist,1,Ruim,Não recebi o produto
10740,c77a1d7ea4d97301c38bf7c7c87d95c1,Potential Loyalist,1,RUIM,"Não recebemos as notas dos produtos, como isso é possivel, é gravíssimo transporte sem nota fiscal, o cliente fica sem garantias, no site do stark não é possível imprimir, preciso das notas."
10350,7cc5c190ee98d000eda540e331afa10c,Potential Loyalist,1,Produto diferente,Comprei preto e veio Prata. Já fiz a reclamação e estou aguardando contato da empresa targaryen.
10305,8ee17b389ad6645bf25242a99cdd729a,Potential Loyalist,1,Regular,
10429,0a7cf55a3e4dcf8fdf11f6fd62c85803,Potential Loyalist,1,ainda não recebi ,"Meu produto ainda não foi entregue.
Pode ter sido por falta de gasolina no pais mas mesmo assim preciso de uma posição de vocês."
10440,1772d62f5099be6942fbb3d3e881cc7c,Potential Loyalist,1,Produto sujo,"O produto veio em mal estado de limpeza, parecia já ter sido usado, o espelho riscado"
10738,2ed0fed2170249d11a69c5406a3f8d1b,Potential Loyalist,1,PESSIMO,"LOJAS lannister ESPERO O RETORNO DE VOCES!!!!!!!!!!!! FIZ O PEDIDO DE CANCELAMENTO ASSIM QUE A MERCADORIA CHEGOU E JA ESTA ACABANDO O PRAZO ATE AGORA NADA, RELOGIO CASIO PEQUENO DE CRIANÇA!"
10195,aea26aa7c46bae30ac9efa7f048d1c6c,Potential Loyalist,1,Regular,"Meu kit nincho venho com umas lascas na tintura ,, acredito que devido ao manuseio do pacote e tbm da transportadora."
10210,8d012e5624230adec4cdda50a1070f0a,Potential Loyalist,1,tablets quebrados,"alguns tablets de bcaa vieram quebrados, diminuindo a qualidade do produto"
10693,338b674e2479fcfdc47cefeba0a41385,Potential Loyalist,2,não recomendo,O produto não é aquilo que pensei. Parece imitação bem barata.
10702,8a0df18411d1bf7dce301f9ac9166872,Potential Loyalist,1,Produto veio quebrado ,"Estou aguardando posicionamento da loja, pois o produto veio quebrado em 3 partes"
10707,d2302d80561ca01cf25096d0a28f07b4,Potential Loyalist,1,Falta de produto ,Comprei duas cortinas porém só veio uma cortina na nota consta duas gostaria de saber o que vai ser feito porque isso é falta de respeito com o consumidor que compra e quer recebe aguardo retorno
10483,a4e9d1568df5584556b6a4d871095249,Potential Loyalist,1,Falta de comprometimento ,Comprei e as cores vieram todas erradas e escolhe com tanto cuidado e veio td diferente não compro mais pq ate vc tentar e conseguir trocar muita dor de cabeça 
10489,4f74cbce7c21bd285c7711c150214533,Potential Loyalist,1,Paguei e não levei!,Paguei e não recebi o produto. E agora???
10520,0f3a5db8a7909671d8032ffb079c1509,Potential Loyalist,1,Produto com defeito,"Ao ligar o farol uma das lampadas da uma leve oscilada e as vezes apaga sozinha e depois acende novamente , já troquei de lado as lampadas e o problema persiste."
10529,8e893b1fd968d05f7ad2b068e502e280,Potential Loyalist,1,Produto não entregue.,"Infelizmente, a empresa trabalha com os Correios, que nunca cumpre os prazos de entrega."
11446,dd9b235dbe7d48c82caca4da097a2240,Potential Loyalist,2,Recebi só 1 de 3 itens,"O site do stark consta meu pedido como totalmente entregue, mas recebi apenas 1 de 3 itens. Já comprei antes com a targaryen e gostei, a entrega foi super rápida. Mas não concordo com constar meu pedi"
12152,6fc51883c0e6073fa9e9ce1ccd51017d,Potential Loyalist,1,Péssima qualidade,"A pintura da placa é de péssima qualidade. Após manuseio para instalação, as bordas começaram a descascar. A impressão é borrada, sem nitidez, não corresponde à foto de apresentação. Não recomendo."
12237,1bdafae1c7027a28342348f48574e3e6,Potential Loyalist,1,Produto mal embalado ,Produto chegou com risco e manchado. 
12244,c30681b57912b2575b9b589371ac545c,Potential Loyalist,2,obrigado produto bom,"bom produto , vou ainda fazer o teste da lavagem ainda "
12149,6be90bc12a5834bb6bbe23c4901d0dc1,Potential Loyalist,1,RECEBI PARTE DO PRODUTO,"O pedido é um móvel com fruteira, acontece que ontem, sábado dia 09/06 só recebi as bandejas da fruteira, e a nota fiscal referente ao valor total do móvel, foi minha irmã que recebeu, q]"
11454,bd5087dfce936421860ac7bd9a7a8055,Potential Loyalist,1,Meu produto veio errado,Meu produto veio errado outro modelo fui trocar não tem mais
12119,b5e63d6b2fd9d506721abd938264c4f0,Potential Loyalist,1,ainda não recebi ,"Ainda não recebi produto e já enviei mensagem para a loja sobre tal situação.
Estou aguardando resposta
Sempre comprei na loja e nunca tive problema, espero que agora resolvam a situação"
12094,6d21f55d799dc99aacdea8d8123903fb,Potential Loyalist,1,Não gostei!,"o suporte pra grelha é bem mais fino e frágil, a cuba tem várias marcas de solda em diversos pontos o que dá aparência de um produto feito em um ferro velho. "
12345,b51991f256324aac39d7c5a45030eeaa,Potential Loyalist,1,pessima,"Produto de péssima qualidade,não recomendo."
12517,71a80518a42749afd7b9d072618cc604,Potential Loyalist,2,Estou no aguardo ,Estou no agurdo do meu produto
12524,a331b262a1e59c1452d774af0e33c465,Potential Loyalist,2,RECEBI SOMENTE UM PRODUTO,FIZ A COMPRA DE DOIS PRODUTO E SÓ RECEBI UM PRODUTO E FORAM COBRADOS DOIS PRODUTOS.
12545,e6b0c834e907755bb377c552f5259f1a,Potential Loyalist,2,Regular,"O brinquedo veio com defeito,a dificuldade em trocar está pq minha filha chora quando proponho para ela esperar uma semana pelo outro."
12563,25bedfc6317ec4a379ef49b9c1049733,Potential Loyalist,1,"Não recomendo, golpe!!!","Não me enviaram o produto, só me enviaram uma nota fiscal estou sendo roubado e ninguém resolve meu problema."
12423,e8f9040fd2735978f747176a6a9b4cde,Potential Loyalist,1,Produto de mal qualidade,"Material que foi feito a bolsa , e muito fraco e de péssima qualidade. "
12435,7917d21aa2aea63b89c7d6f23f29f382,Potential Loyalist,1,qualidade duvidosa,"O produto na parte de cima pareceu bom, mas a parte de baixo, de borracha sai um cheiro extremamente forte. Não consegui usar no carro, fiquei sufocado. Quimica da borracha é muito forte."
12468,d399fa2119d7420b2b03e33536b7f549,Potential Loyalist,1,Meu produtor n foi entreg,Meu produto não foi entregue ainda. E o vendedor não me dar nenhuma satisfação eu já mandamei vários email msg de reclamação é até agora nada foi feito 
11613,ac24803bdce566fa275258a3a91ad3a9,Potential Loyalist,1,Produto não corresponde,Comprei uma garrafa que era pra ser térmica e de térmica não tem nada
11764,b3a1a221ad27da82c2973f1a108f939c,Potential Loyalist,1,ENTREGA INCOMPELTA,ENTREGARAM 1 DOS TRES ITENS COMPRADOS QUE CONSTAVAM NA NF
11519,0734186c93d9d5488a3a77c8178cb794,Potential Loyalist,1,Entrega errada ,"Fiz a solicitação de devolução, pois comprei a película para o zenfone 5 selfie e veio o do zenfone 4"
11531,0988bf3de31325af88e3130ee3e5f821,Potential Loyalist,1,Não Entrega De Protudo,Meu Produto Ainda Não Foi Entregue.
11538,eb84790df0e0118db2b14bc0868805d7,Potential Loyalist,1,PRODUTO NÃO ENTREGUE,Gostaria de saber pq o produto não foi entregue. Gostaria de uma solução 
11965,90493eddf464bdf21a99316550f23da4,Potential Loyalist,1,Devolução e troca,"Comprei um carregador Motorola turbopower 15W, mas chegou aqui em minhas mãos um carregador que não encaixa em nenhum Motorola, testei no Moto G4, G5 Plus e G5S Plus, e em nenhum deles o USB encaixou."
11886,47dae9705bc097617f823f7cbedca145,Potential Loyalist,1,Produto não funciona,No primeiro dia que utilizei o produto o mesmo já não funcionou.
11916,70e892a5cad6f85f02964619c2ed74b7,Potential Loyalist,1,UMA MERDA,O produto veio TOTALMENTE errado. Ainda não tive retorno da minha mensagem sobre a devolução do meu dinheiro. 
11931,0a7b2b70778551b43a7a68b65e4e3373,Potential Loyalist,1,A composição do produto n,A composição do produto não corresponde ao anunciado.
11964,9691d22346754dd206a2b68a0b418096,Potential Loyalist,1,Péssimo ,A alça da bolsa arrebentou no segundo dia de uso. Simplesmente se desfez. Minha filha ficou atrasada!
11798,c5dc5c2635cadde29865e0a2d9611658,Potential Loyalist,1,Nao recomendo ,"Qualidade horrível, cor totalmente diferente da propaganda que mostra e fala. Fui obrigada a dar 1 estrela se nao, não enviaria a avaliação. Mais a nota de tudo é zero estrelas, zero em tudo"
11807,3deb4a6474e67d18f2a230a98fbf2f0d,Potential Loyalist,2,Não veio a garantia ,"Sem garantia, vou levar numa loja pra saber se é original "
11821,e608691ff0899ed4f5894bbf8eec599a,Potential Loyalist,1,Desconfie duplamente,"Duas coisas inquietantes: na nota fiscal só consta 1 frasco, deveria ser 6; a inf. nutricional dá 100% de V/D por cápsula e o modo de usar recomenda o consumo diário de 2 cápsulas."
18357,80858bc1ad0b7a63c5b87b3baf4fe309,Potential Loyalist,2,A película não serviu.,"A capinha ficou certinha, mas a película é menor que o celular."
18415,b6a70553f73cde17709a32cb714a40eb,Potential Loyalist,1,não recebi o produto ,não recebi o produto que comprei e paguei
18319,3279712e1ea8d52462488b4fb9dd7014,Potential Loyalist,1,Encomenda em atraso,"targaryen não entrega no prazo, total descaso com o cliente!"
18140,3b2f809a7f9407e51e9173b4a96d659a,Potential Loyalist,1,nao recomendo o produto,não há descrição do produto algum e recebi uma cortina de plastico
18150,06d2f8b660a9c52438a6aa591c6a4244,Potential Loyalist,2,Entrega 🚚 ,"Infelizmente entrega ainda não efetuada, ainda aguardando para que eu possa testar então dar minha opinião. "
18151,ab4f9957c5cee6d8b99de10856e13822,Potential Loyalist,1,Bom,Não veio a embalagem certa
18202,36128496a8835d7db5a8b51f0bba64e2,Potential Loyalist,2,Nao consigo contato para ,Nao consigo contato para pedir de volta meu produto uma vez que falaram q estaria disponível ate o dia 5 nos correio o qual voltou dia 2
18231,0aacde7f3bda1ae91da7289dcb1c2a5c,Potential Loyalist,1,não recomendado,Não recebi minha compra dentro do prazo. Estou aguardando mas parece que a única solução dada pelo site é cancelar o pedido (o que não vai acontecer). Preciso do produto! Aguardo retorno
18232,c071f952b577ad0a23ae9a9683f2c092,Potential Loyalist,1,reclamação,produto incorreto
18485,e0f506d786d1eebae7716936b4284b54,Potential Loyalist,2,insatisfeita,"Não considero que recebi o produto exatamente como imaginei, pois na imagem ilustrativa constava uma capa para a garrafa térmica, a qual não acompanhou o produto, não comprei em outra loja mais barata"
18738,5cbc208c3c4c9a4c7bb48a44b00e53cd,Potential Loyalist,1,Produto diferente,Comprei um produto de 180 reais e recebi um completamente de 50 reais. Um absurdo
18503,b2dc242928b52c12dea3ef7e6a3b904c,Potential Loyalist,2,Adesivos mal feitos,Os adesivos vieram cortados de forma errada.
18802,39c5bcb8856e6f8a9753a6f432af2c56,Potential Loyalist,1,Produto não entregue,Não recebi o rpoduto
18831,6de06281a46d0d459dbe284683e0134c,Potential Loyalist,1, Entrega parcial,"Comprei 2 produtos, no entanto apenas 1 foi entregue até o momento. No aguardo do Contato da loja para acerto!"
18680,49dfc82e98da68298ca09bd394c08e7f,Potential Loyalist,1,Não recomendo,"Bom dia!
Adquiri 2 cartões e só recebi 1.
Como devo proceder para receber o outro?
Lembrando que solicitei dois de 2 gigas e veio 1 de 4 gigas, não foi o que pedi."
18527,b3d742d345f6bee2afa252e0adec8a20,Potential Loyalist,2,Como ainda não recebi.,"Como ainda não recebi o produto, que me informaram que chegaria até dia 29/05, vou aguardar, após receber farei comentários. Por isso não recomento essa loja, mas vamos aguardar pois a nota já chegou."
18610,d792207a143bca423ba1685b30e34557,Potential Loyalist,1,Não Recomendo,"Recebi meu pedido, três cartuchos para impressora HP ""originais"", porém ao instalá-los na impressora, a mesma recusou informando que eram recarregados. Solicitei a devolução, mandei dia 16/07 e nada."
18627,6da9ed1445df35f239b6e8ce93011883,Potential Loyalist,1,Produto não entregue ,Produto não foi entregue até o momento e ninguém entrou em contato. 
18629,601c762ab733c9be4b4dccad69d21ede,Potential Loyalist,1,"Relógio horrível, ","Péssimo, sem qualidade, material vagabundo, horrível, não vale nem 10 reais, totalmente pirata"
18644,79c0a9ff3bfa9a374b553d427d194762,Potential Loyalist,1,Péssima qualidade!,A capa mais parece um grande saco de lixo do que uma capa para carros! Horrível e péssima qualidade! Não recomendo!
18648,8469403ecbfa46d864fbd42b7f5df17c,Potential Loyalist,1,O cartucho não é original,O cartucho não é original fiz o cancelamento e estou aguardando a devolução do valor o cartucho não funciona.
18660,95e1a44735b65ecbe457b0c97f588b07,Potential Loyalist,1,Não recebi o produto,"Não posso avaliar pois não recebi o produto. Estou MT chateada, nunca tinha acontecido isso c uma compra no site da lannister. No site diz que produto foi entregue em Cascavel - PR. Eu moro no RJ "
