타임스탬프,나이가 어떻게 되시나요?,성별이 어떻게 되시나요?,현재 어떤 신분이신가요?,수면과 관련하여 어려움을 겪으시나요?,스마트 워치를 사용하시나요?,스마트 워치를 차고 주무시나요?,수면 어플을 써보신 적이 있으신가요?,어떤 어플을 쓰셨나요?,어플을 사용하신 이유가 무엇인가요?,가장 잠이 필요한 시기나 순간은 언제인가요? (ex. 시험 기간),잠을 잘 못 잘 때 어떤 방법으로 해결하시나요?,가장 잠이 필요한 시기나 순간은 언제인가요? (ex. 시험 기간),잠을 잘 못 잘 때 어떤 방법으로 해결하시나요?
12-9-2021 16:42:04,21,여성,학생,7,아니오,아니오,아니오,,,,,시험 기간,중간중간 짧게 낮잠을 잔다.
12-9-2021 16:53:17,27,남성,학생,8,예,아니오,네,오토슬립,수면 분석 리포트,규칙적인 스케줄이 없는 시기,하룻밤을 쭉 새고 새로 수면리듬을 맞춘다,,
12-9-2021 16:58:17,21,여성,학생,8,예,예,아니오,,,,,"시험기간, 평소",그냥 눈을 감고 있기만 한다
12-9-2021 17:14:38,23,여성,학생,8,예,예,네,슬립지,수면 분석 리포트,취침시간에 깊은 숙면 필요,,,
12-9-2021 17:25:54,26,남성,학생,6,아니오,아니오,아니오,,,,,평소,누워있는다.
12-9-2021 17:28:52,20,여성,학생,4,아니오,아니오,아니오,,,,,시험 주,asmr 또는 잠 자는 것을 포기한다
12-9-2021 17:52:53,21,여성,학생,3,아니오,아니오,네,유튜브 채널,수면 유도,시험 전 날,유튜브 수면유도 영상 틀어놓고 잔다,,
12-9-2021 18:07:46,25,여성,취준생,8,아니오,아니오,아니오,,,,,시험끝나고 벼락치기 싸이클 되돌릴 때,그냥 늦게 자고 늦게 일어나서 낮잠을 더 잔다
12-9-2021 18:21:45,24,여성,학생,8,예,예,아니오,,,,,다음날 일정이 꽉 차 있을 때,그냥 포기하고 졸릴 때 잔다.
12-9-2021 18:29:47,20,여성,학생,4,아니오,아니오,네,슬립워치,"알람, 수면 유도",시험기간,잠을 자지 않거나 그냥 눈을 감고 있거나 asmr을 듣는다,,
12-9-2021 18:44:02,20,여성,학생,8,예,예,네,슬립사이클,수면 모니터링,자야할 시간...,asmr이나 아예 포기,,
12-9-2021 18:49:06,21,남성,학생,7,아니오,아니오,아니오,,,,,다음 날 아침 일정이 있을 때,처방받은 약을 복용한다
12-9-2021 19:03:47,22,여성,학생,7,아니오,아니오,네,슬립사이클,"알람, 수면 모니터링, 수면 분석 리포트",시험기간,앉아서 쪽잠을 잡니다,,
12-9-2021 19:03:49,24,여성,학생,5,아니오,아니오,아니오,,,,,시험기간,그냥 눈감고 있습니다ㅜ
12-9-2021 19:06:09,20,여성,학생,5,아니오,아니오,아니오,,,,,시험기간,핸드폰을한다
12-9-2021 19:19:15,21,여성,학생,8,예,아니오,아니오,,,,,늘 그런데 요즘이 특히 그럽니다. 왜 그런지 자도 자도 잠이와서 계속 잠을 청하게 돼요. 시험 기간엔 특히 더 그래요,계속 뒤척이면서 잠을 청하려고 하고 노래를 듣기도 합니다. 잔잔한 노래를 듣거나 유튜브에서 잠오는 영상을 쳐서 켜놓습니다
12-9-2021 19:19:41,20,여성,학생,7,예,아니오,아니오,,,,,알바가기 전날,유튜브보면서 잠올때까지 기다림
12-9-2021 19:21:52,21,남성,학생,4,아니오,아니오,아니오,,,,,피곤한데 잠이 안 올 때,하루 밤을 세고 다음날을 기대한다
12-9-2021 19:25:06,23,여성,학생,4,예,예,아니오,,,,,시험기간에 질 높은 수면,가만히 누워 몸에 힘을 뺀다
12-9-2021 19:26:15,20,여성,학생,2,아니오,아니오,아니오,,,,,시험 기간,수면유도음악을 듣거나 따뜻한 안대를 낀다
12-9-2021 19:27:07,24,남성,취준생,10,예,아니오,아니오,,,,,평소,유튜브 틀어놓기
12-9-2021 19:35:51,23,여성,학생,3,예,아니오,아니오,,,,,종강직전,카페인음료
12-9-2021 19:38:08,21,여성,학생,4,아니오,아니오,아니오,,,,,시험기간 ?  내일을 위해 자야할 시간일때,너무잘자요 ㅠㅠㅠㅠ그게 문제예요
12-9-2021 19:38:21,20,여성,학생,7,예,예,네,삼성 헬스,"수면 분석 리포트, 코골이, 이갈이 등 녹음",시험기간 및 평소 일상,피로해질 때까지 깨어있는다.,,
12-9-2021 19:41:10,만 19세,여성,학생,4,아니오,아니오,아니오,,,,,시험치는 날 전,눈을 계속 감고 있는다
12-9-2021 19:42:22,만24,남성,시험 준비생,10,예,아니오,네,오토슬립,"수면 모니터링, 수면 분석 리포트, 수면 유도",일요일 제외 주6일 새벽 회계사학원 현강 들으러가기,유튜브 ASMR 듣기 or 오토슬립 어플 사용,,
12-9-2021 19:45:26,22,여성,학생,7,예,아니오,아니오,,,,,시험기간,유튜브 30분or1시간or3시간 단위 꿀잠 영상
12-9-2021 19:46:38,20,여성,학생,6,예,예,네,오토슬립,"수면 모니터링, 수면 분석 리포트",밤에 자야하는데 잠이 안 올 때,밤새기 / 수면제,,
12-9-2021 19:54:07,22,여성,학생,8,아니오,아니오,아니오,,,,,"시험기간, 과제 마감 전날, 자려고 누웠는데 유튜브에 빠졌을 때",누운 자세를 바꾼다거나 딴 생각 못하게 어느 판타지 이야기를 상상…
12-9-2021 19:57:27,20,남성,학생,4,아니오,아니오,아니오,,,,,시험기간,못잔적은 없다. 안잔적만 있을 뿐
12-9-2021 19:58:28,20,여성,학생,3,예,예,아니오,,,,,시험기간,계속 눈감고 머리속으로 다양한 상상하기
12-9-2021 20:06:28,23,여성,학생,8,아니오,아니오,아니오,,,,,시험기간 제외한 순간들 (막상 시험기간만 되면 잠이 잘 옴) ,빗소리asmr 듣기/ 잠 올 때까지 핸드폰하기 / 공상하기
12-9-2021 20:21:25,21,여성,학생,10,예,아니오,아니오,,,,,항상 ㅠㅠ,명상 asmr을 듣는다
12-9-2021 20:24:58,20세,여성,학생,8,아니오,아니오,아니오,,,,,지금 기말고사 기간도 그렇고 평소에 피곤하다…,그냥 안 자거나 피아노 노래를 듣는다!
12-9-2021 20:27:49,25,여성,취준생,7,예,예,네,오토슬립,수면 분석 리포트,매일,,,
12-9-2021 20:34:24,26,여성,직장인,6,아니오,아니오,아니오,,,,,야근 후,출퇴근시 버스에서 쪽잠
12-9-2021 20:39:32,22,여성,학생,6,아니오,아니오,아니오,,,,,시험기간,유튜브에서 잠이 잘 오는 asmr 듣기
12-9-2021 20:53:19,23,여성,학생,4,아니오,아니오,아니오,,,,,"시험기간, 하루종일 외출 한 날",잠이 올때까지 평소 보는 유튜브를 시청합니다.
12-9-2021 21:03:01,20,남성,학생,8,아니오,아니오,아니오,,,,,시험기간,몬스터 핫식스 구론산 박카스
12-9-2021 21:09:55,21,여성,학생,8,아니오,아니오,아니오,,,,,고민이 많을 때,운동량을 늘린다
12-9-2021 21:10:14,23,여성,학생,8,아니오,아니오,아니오,,,,,다음 날 일찍 스케줄이 있을 때,"해결을 못한다, 잠을 자야만 한다고 인지하는 순간 잠이 깨버린다"
12-9-2021 21:12:03,23,남성,학생,7,아니오,아니오,아니오,,,,,시험 기간,자기 1시간전에 눈감기
12-9-2021 21:15:14,22,여성,학생,7,예,예,네,기억안남,"수면 모니터링, 코골이, 이갈이 등 녹음",시험기간,노래듣기,,
12-9-2021 21:18:53,21,여성,학생,7,예,예,아니오,,,,,밤새고 잘때,최대한 아무생각 안할려고 노력한다
12-9-2021 21:42:36,22,남성,학생,3,아니오,아니오,아니오,,,,,매번,
12-9-2021 21:51:44,25,남성,학생,4,아니오,아니오,아니오,,,,,평상시,자위
12-9-2021 21:57:58,24,남성,학생,9,아니오,아니오,네,슬립사이클,수면 유도,시험 기간,술 혹은 밤샘 후 몰아자기,,
12-9-2021 22:00:32,20,여성,학생,3,아니오,아니오,아니오,,,,,시험기간,안자고 밤샌다
12-9-2021 22:02:24,22,여성,학생,8,예,예,아니오,,,,,시험기간,Asmr을 듣고나 심호흡을 한다.
12-9-2021 22:03:08,23,여성,학생,6,예,예,네,슬립사이클,수면 모니터링,시험기간. 휴게시간 낮잠.,이어폰꽂고 노래틀기,,
12-9-2021 22:09:38,24,여성,기타,7,아니오,아니오,아니오,,,,,밤 12시자야되는데 잠이 안올때ㅠㅠ,눈감고 유튜브 수면 유도음악재생. 방바닥 뜨끈하게 하고 완전 깜깜하게 해서 잠
12-9-2021 22:19:24,23,여성,학생,5,아니오,아니오,아니오,,,,,시험기간,asmr 듣기
12-9-2021 22:25:07,22,여성,학생,7,아니오,아니오,아니오,,,,,시험 기간,일어나서 활동을 한다
12-9-2021 22:29:11,24,남성,학생,9,아니오,아니오,아니오,,,,,항상,잠올때까지 폰보고 늦잠
12-9-2021 22:31:39,22,남성,학생,9,아니오,아니오,아니오,,,,,매일 오후 2시,스마트폰 보면서 졸리길 기다림
12-9-2021 22:39:11,21,남성,학생,7,아니오,아니오,아니오,,,,,1교수 수업,Asmr 이나 운동
12-9-2021 22:41:37,24,여성,학생,9,아니오,아니오,네,스노어랩,"코골이, 이갈이 등 녹음",매일,약을 먹는다,,
12-9-2021 22:46:58,20,여성,학생,8,예,아니오,네,Sleep Monitor,"수면 모니터링, 수면 분석 리포트",시험 기간... 혹은 오전 강의 있는데 새벽에 잠 못 잘 때,그냥 잠 올 때까지 기다려요 ㅋ ㅡㅠ,,
12-9-2021 22:51:05,25살,여성,학생,10,아니오,아니오,아니오,,,,,매 순간 제대로 된 수면으로 생활 패턴을 바꾸고 싶다.,"유튜브로 예능 작게 틀어놓고 자기, 장작타는 소리 틀어놓기"
12-9-2021 22:58:33,20,여성,학생,6,아니오,아니오,아니오,,,,,시험기간,폰보다가 잠올 때까지 기다린다
12-9-2021 23:02:29,22,여성,학생,7,아니오,아니오,아니오,,,,,다음날 일찍 일어나야할때 ,뒤척이다가 노래를 듣거나 멍때린다
12-9-2021 23:02:42,22,여성,학생,1,아니오,아니오,아니오,,,,,생각이 많을때,생각을 비우려고 노력한다
12-9-2021 23:04:48,27,여성,직장인,7,예,아니오,아니오,,,,,업무가 한꺼번에 몰려서 많을 때,커피로 버틴다
12-9-2021 23:05:58,21,여성,학생,8,예,아니오,아니오,,,,,평소에도 4시쯤에 잠든다,유튜브를 틀어놓고 잔다
12-9-2021 23:11:07,23,여성,학생,8,예,예,네,삭제한 지 꽤 되어 어플 이름이 기억이 안 남,"알람, 수면 모니터링, 수면 분석 리포트, 수면 유도",평소 매일 (잠을 적게 자면 몸에 바로 변화가 일어남),"Asmr, 델타파 등 수면 유도에 좋은 영상을 틀고 잡니다.",,
12-9-2021 23:11:50,20,여성,학생,10,아니오,아니오,아니오,,,,,항상,틈틈히 잔다
12-9-2021 23:12:26,26세,여성,학생,7,예,아니오,네,슬립사이클,"알람, 코골이, 이갈이 등 녹음",매일..,"자고싶은데 못 자는 경우 - 술을 마셔보거나 눈을 감고 잠이 올때까지 기다림

할 일이 많아서 못 자는 경우 - 커피를 많이 먹고 15분이라도 눈을 붙임",,
12-9-2021 23:14:40,22,여성,학생,8,아니오,아니오,네,슬립모니터,"수면 모니터링, 수면 분석 리포트",시험기간 직후,Asmr을 틀어놓는다.,,
12-9-2021 23:15:57,20,남성,학생,8,예,아니오,네,오토슬립,"알람, 수면 모니터링, 수면 분석 리포트",중요한 일 전날,공간을 시원하게만들고 생각을 비우려고 합니다,,
12-9-2021 23:18:01,20,여성,학생,8,예,예,네,애플워치 수면앱(애플 건강앱 연동),"알람, 수면 모니터링, 수면 분석 리포트","매일, 잠이 부족할 때",ASMR 듣기,,
12-9-2021 23:20:08,25,여성,학생,10,아니오,아니오,아니오,,,,,다음날 일찍 일어나야하는 경우,유튜브 소리만 틀어놓고 누워있기
12-9-2021 23:21:00,21,여성,학생,8,아니오,아니오,아니오,,,,,시험기간,
12-9-2021 23:21:35,20,여성,학생,8,아니오,아니오,아니오,,,,,일상,핸드폰 보다가 자요
12-9-2021 23:22:50,22,여성,학생,8,예,예,아니오,,,,,"시험기간, 데일리루틴이 망가질 때","ASMR 듣기, 운동하기"
12-9-2021 23:24:16,24,여성,학생,7,예,아니오,네,워치 내 기본 어플,수면 분석 리포트,아침,불끄고 있기,,
12-9-2021 23:28:57,26,남성,학생,10,예,아니오,네,슬립사이클,알람,시험기간,그냥 밤샌다,,
12-9-2021 23:34:54,22,여성,학생,10,예,예,네,오토슬립,"수면 모니터링, 수면 분석 리포트","주말과 시험기간

주말: 금➡️토, 토➡️일 넘어가는 순간 그 다음날 별다른 스케줄이 없기 때문에 잠을 깊게 푹 자려고 노력함

시험기간: 벼락치기하느라 짧게 자는데 그 짧게 자는 순간 최대한 푹 자고 싶어서 유튜브에서 수면유도음악..수면주파수.. 이런 거 틀고 잠 ","1. 유튜브에서 수면 유도 음악이나 주파수 듣기 (가장 많이 쓰는 방법)
2. 그냥 잠이 올 때까지 영화나 유튜브 보기
3. 심한 경우에는 수면유도제 복용",,
12-9-2021 23:36:06,23,여성,시험 준비생,7,예,아니오,아니오,,,,,시험준비중,유튜브 수면음악을 틀어놓고 잔다
12-9-2021 23:44:20,23,여성,학생,8,예,아니오,네,슬립사이클,"알람, 수면 모니터링, 수면 분석 리포트, 코골이, 이갈이 등 녹음",스트레스가 심해서 자기 전에 이런저런 생각이 떠오를 때,"잠이 올 때까지 넷플릭스,유튜브 등 시청하기",,
12-9-2021 23:45:28,19,여성,학생,5,예,예,아니오,,,,,평소에 잠이 안 올 때,버틴다..
12-9-2021 23:45:44,22,남성,학생,7,아니오,아니오,네,갤럭시 헬스,"수면 모니터링, 수면 분석 리포트",시험기간에 가장 필요했어요,누워있어요..,,
12-9-2021 23:46:05,20,여성,학생,9,아니오,아니오,아니오,,,,,시험기간,그냥 버팁니다
12-9-2021 23:48:54,22,여성,학생,9,아니오,아니오,아니오,,,,,다음날 일찍 일어나야할때(수업이 있을때),유튜브에 잠올때듣는 asmr을 들으며 잔다
12-9-2021 23:55:18,24,남성,학생,7,아니오,아니오,아니오,,,,,시험기간,그냥 눈감고 누움
12-9-2021 23:59:10,20,여성,학생,7,아니오,아니오,네,삼성헬스,수면 분석 리포트,시험을 앞두고,수면유도명상,,
12-10-2021 0:07:38,21,여성,학생,8,아니오,아니오,네,필로우,수면 유도,시험기간,에너지드링크로 버티고 다음날 저녁 자기,,
12-10-2021 0:10:46,20,여성,학생,3,아니오,아니오,아니오,,,,,시험 기간,생각을 비우려고 노력
12-10-2021 0:24:55,22,여성,학생,8,아니오,아니오,네,트로스트,수면 유도,시험기간,눈만 감고있는다,,
12-10-2021 0:26:23,21세,여성,학생,5,아니오,아니오,아니오,,,,,중요한 약속 있는 전날,유튜브 수면 유도 영상 틀고 수면
12-10-2021 0:37:12,20,여성,학생,3,아니오,아니오,아니오,,,,,매일매일,불을 완전히 다 끄고 눈을 감고있는다
12-10-2021 0:38:16,23,여성,학생,6,아니오,아니오,아니오,,,,,다음 날에 일찍 일어나야 할 약속이 있을 때,유튜브 영상 보다가 자거나 교수님 온라인 강의 듣다가 자요
12-10-2021 0:38:48,21,여성,학생,3,예,아니오,아니오,,,,,시험 기간,그냥 잠 올때까지 누워있기
12-10-2021 0:41:21,20,여성,학생,8,아니오,아니오,아니오,,,,,항상...,다음날 일정이 없으면 잠이 들때까지 폰을 보고 일정이 있으면 억지로 눈을 감고 기다린다
12-10-2021 0:46:54,23세,여성,학생,8,아니오,아니오,아니오,,,,,"밤낮이 바뀔때, 프로젝트 준비 기간","커피, 밤샘"
12-10-2021 0:59:31,20,남성,학생,4,아니오,아니오,네,슬립워치,수면 모니터링,중요한 날. 예를들어 첫 데이트 날,잠이 너무 안오면 일어나서 책을 읽거나 일기를 씁니다,,
12-10-2021 1:10:04,24,여성,학생,4,아니오,아니오,아니오,,,,,시험기간,잔잔한음악틀어놓고 눕기
12-10-2021 1:17:48,22,여성,학생,7,예,아니오,아니오,,,,,매일이요 매번 꿈을 꾸기 때문에 푹 잔 기억이 너무 오래전이에요,몸을 피곤하게 해서 바로 잠들게 만든다.
12-10-2021 1:18:57,22,여성,학생,3,아니오,아니오,아니오,,,,,시험 기간,계속 눈 감고 있는다
12-10-2021 1:34:25,21,여성,학생,4,아니오,아니오,아니오,,,,,"중요한 발표 전날, 자격증 시험 전날, 학교 시험기간","급하게 잠에 들어야 할 때, 인형을 몸 옆에 두고 눈을 감고 평소에 잠에 들었던 감각을 느낌"
12-10-2021 1:36:04,21,남성,학생,8,아니오,아니오,아니오,,,,,다음날 일찍 일어나야할 때,평소 듣는 라디오를 들으며 잔다
12-10-2021 1:37:46,20,여성,학생,10,아니오,아니오,아니오,,,,,피부가 안 좋아졌을때,졸릴 때까지 핸드폰을 한다
12-10-2021 2:03:53,24,여성,학생,9,예,예,아니오,,,,,일상생활,뒤척이면서 잠이 들때까지 기다리는 편이다
12-10-2021 2:11:49,26,여성,학생,3,예,예,네,삼성헬스,"수면 모니터링, 수면 분석 리포트",시험 기간,Asmr,,
12-10-2021 2:22:12,23,여성,학생,8,예,아니오,아니오,,,,,항상. 밤마다 눕자마자 자고싶음,생각을 지우기위해 양을세는 단순생각을 하고 온몸의 힘을 풀고 숨을천천히쉽니다
12-10-2021 2:22:43,20,여성,학생,8,예,아니오,네,슬립워치,"알람, 수면 모니터링",피곤한 날,안 잔다,,
12-10-2021 2:23:57,20,여성,학생,10,예,아니오,아니오,,,,,유난히 피곤한데도 오히려 잠이 오지 않아 다음날이 걱정될 때,무작정 눈을 감고 누워있기
12-10-2021 2:25:56,20,여성,학생,8,아니오,아니오,네,핸드폰 기본 어플,"수면 모니터링, 수면 분석 리포트",밤을 샌 다음날,Asmr을 틀어놓고 눈을 계속 감고 있습니다 ...,,
12-10-2021 2:27:55,24,여성,학생,7,아니오,아니오,아니오,,,,,잠을 자고 싶은데 잠이 안올때,유튜브에서 수면음악을 듣거나 잠이 올때까지 영상시청
12-10-2021 2:30:49,26,남성,학생,2,예,예,네,슬립지,"알람, 수면 분석 리포트, 코골이, 이갈이 등 녹음",시험기간,명상,,
12-10-2021 2:40:45,21,여성,학생,8,아니오,아니오,네,슬립사이클,"알람, 수면 모니터링, 수면 분석 리포트, 코골이, 이갈이 등 녹음","아침에 좋은 컨디션으로 일찍 일어나야하는 일이 있을때 (시험, 약속 등)",,,
12-10-2021 2:41:23,25,여성,학생,7,예,아니오,아니오,,,,,시험 등 중요한 일정 전날,잔잔한 유튜브 영상 시청
